transaction_id,user_id,account_age_days,total_transactions_user,avg_amount_user,amount,country,bin_country,channel,merchant_category,promo_used,avs_match,cvv_result,three_ds_flag,transaction_time,shipping_distance_km,is_fraud
7280,147,924,57,26.13,19.49,IT,IT,app,fashion,0,1,1,1,2024-03-28T06:19:24Z,279.05,0
7281,147,924,57,26.13,35.72,IT,IT,web,fashion,0,1,1,1,2024-04-16T13:30:49Z,136.2,0
7282,147,924,57,26.13,11.71,IT,IT,app,grocery,1,1,1,1,2024-04-21T14:58:20Z,422.4,0
7283,147,924,57,26.13,28.44,IT,IT,app,fashion,0,1,1,0,2024-05-06T10:21:11Z,293.71,0
7284,147,924,57,26.13,31.6,IT,IT,app,fashion,0,1,1,0,2024-05-07T00:55:49Z,434.39,0
7285,147,924,57,26.13,56.3,IT,IT,web,grocery,0,1,1,1,2024-05-10T18:51:54Z,18.32,0
7286,147,924,57,26.13,50.31,IT,IT,app,fashion,0,0,0,1,2024-05-12T22:58:52Z,380.44,0
7287,147,924,57,26.13,40.26,IT,IT,app,gaming,0,1,1,1,2024-05-25T13:18:40Z,294.21,0
7288,147,924,57,26.13,8.86,IT,IT,app,gaming,0,1,1,1,2024-05-26T01:36:40Z,331.81,0
7289,147,924,57,26.13,41.41,IT,PL,app,fashion,0,1,1,1,2024-05-27T18:34:06Z,699.48,0
7290,147,924,57,26.13,37.18,IT,IT,web,fashion,1,0,0,0,2024-05-27T22:07:16Z,50.11,0
7291,147,924,57,26.13,29.7,IT,IT,web,grocery,0,1,1,1,2024-05-31T20:22:23Z,451.75,0
7292,147,924,57,26.13,11.0,IT,IT,web,gaming,0,1,1,1,2024-06-07T16:55:08Z,214.44,0
7293,147,924,57,26.13,17.72,IT,IT,web,gaming,0,1,1,1,2024-06-18T14:11:35Z,100.89,0
7294,147,924,57,26.13,14.58,IT,IT,web,fashion,0,0,1,1,2024-06-18T16:15:24Z,472.77,0
7295,147,924,57,26.13,9.54,IT,IT,app,grocery,0,1,1,1,2024-06-24T03:11:28Z,77.67,0
7296,147,924,57,26.13,26.09,IT,IT,app,gaming,0,1,1,1,2024-06-24T14:52:17Z,71.01,0
7297,147,924,57,26.13,17.53,IT,IT,web,fashion,0,1,1,1,2024-07-03T01:54:28Z,336.78,0
7298,147,924,57,26.13,97.1,IT,IT,web,grocery,1,1,1,1,2024-07-04T19:50:31Z,454.7,0
7299,147,924,57,26.13,24.01,IT,IT,web,fashion,0,1,1,1,2024-07-07T04:28:05Z,141.89,0
7300,147,924,57,26.13,49.9,IT,IT,web,fashion,1,1,1,1,2024-07-17T03:38:20Z,216.52,0
7301,147,924,57,26.13,11.92,IT,IT,web,gaming,1,0,1,1,2024-07-24T12:58:25Z,426.49,0
7302,147,924,57,26.13,20.05,IT,IT,web,travel,0,1,1,1,2024-07-29T02:10:23Z,57.68,0
7303,147,924,57,26.13,27.43,IT,IT,app,grocery,0,0,1,1,2024-07-31T17:51:43Z,308.76,0
7304,147,924,57,26.13,16.59,IT,IT,web,travel,0,1,1,0,2024-08-04T12:33:45Z,163.62,0
7305,147,924,57,26.13,21.16,IT,NL,app,gaming,0,1,0,0,2024-08-06T17:13:02Z,1552.15,0
7306,147,924,57,26.13,23.43,IT,IT,web,gaming,0,1,1,1,2024-08-07T18:42:25Z,350.16,0
7307,147,924,57,26.13,23.25,IT,IT,app,fashion,1,1,1,1,2024-08-16T06:01:44Z,223.5,0
7308,147,924,57,26.13,66.06,IT,IT,app,gaming,0,1,1,1,2024-08-16T22:26:53Z,146.9,0
7309,147,924,57,26.13,31.57,IT,IT,app,fashion,0,1,0,1,2024-08-19T01:24:34Z,156.05,0
7310,147,924,57,26.13,33.21,IT,IT,app,electronics,0,0,1,0,2024-08-28T14:40:54Z,123.5,0
7311,147,924,57,26.13,34.22,IT,IT,app,electronics,1,1,1,1,2024-09-03T08:21:38Z,334.72,0
7312,147,924,57,26.13,35.49,IT,IT,web,travel,0,0,0,1,2024-09-04T07:08:38Z,121.4,0
7313,147,924,57,26.13,25.07,IT,IT,web,travel,0,1,1,0,2024-09-09T15:47:27Z,384.59,0
7314,147,924,57,26.13,22.26,IT,IT,web,fashion,0,0,0,1,2024-09-16T09:21:02Z,145.33,0
7315,147,924,57,26.13,28.4,IT,IT,app,travel,1,1,1,0,2024-09-18T03:28:58Z,97.27,0
7316,147,924,57,26.13,46.59,IT,IT,web,electronics,0,1,1,1,2024-09-22T18:44:27Z,430.48,0
7317,147,924,57,26.13,45.89,IT,NL,app,grocery,0,1,1,0,2024-09-24T13:43:07Z,1892.55,0
7318,147,924,57,26.13,23.17,IT,IT,web,electronics,0,1,1,1,2024-10-10T13:14:34Z,347.91,0
7319,147,924,57,26.13,38.36,IT,ES,app,fashion,0,1,1,1,2024-10-20T17:44:25Z,1644.29,0
7320,147,924,57,26.13,23.71,IT,IT,app,electronics,0,1,1,1,2024-10-29T22:39:07Z,70.9,0
7321,148,217,53,24.04,24.45,DE,DE,web,grocery,0,0,0,0,2024-01-02T18:06:55Z,394.65,0
7322,148,217,53,24.04,18.97,DE,DE,web,grocery,0,1,1,0,2024-01-10T19:34:40Z,86.82,0
7323,148,217,53,24.04,21.95,DE,DE,web,electronics,0,1,1,1,2024-01-21T09:35:56Z,10.08,0
7324,148,217,53,24.04,47.0,DE,DE,web,grocery,1,1,1,1,2024-01-30T12:41:46Z,95.06,0
7325,148,217,53,24.04,25.17,DE,DE,web,electronics,0,1,1,1,2024-01-30T15:53:51Z,456.94,0
7326,148,217,53,24.04,25.72,DE,DE,app,gaming,0,1,1,1,2024-01-30T17:00:23Z,411.68,0
7327,148,217,53,24.04,11.66,DE,DE,web,grocery,0,1,1,1,2024-02-01T01:13:42Z,197.8,0
7328,148,217,53,24.04,20.59,DE,DE,app,travel,1,1,1,1,2024-02-04T08:53:05Z,47.3,0
7329,148,217,53,24.04,21.3,DE,DE,web,electronics,0,1,1,1,2024-02-13T11:16:19Z,256.65,0
7330,148,217,53,24.04,15.88,DE,DE,app,electronics,0,0,0,0,2024-02-14T08:06:31Z,134.45,1
7331,148,217,53,24.04,24.3,DE,DE,web,gaming,1,1,1,1,2024-02-17T19:48:56Z,141.89,0
7332,148,217,53,24.04,19.39,DE,DE,web,gaming,0,1,1,1,2024-03-03T20:12:15Z,447.96,0
7333,148,217,53,24.04,25.02,DE,DE,app,electronics,0,1,1,1,2024-03-07T00:20:26Z,422.51,0
7334,148,217,53,24.04,25.54,DE,DE,app,electronics,0,1,1,0,2024-03-12T11:43:30Z,60.36,0
7335,148,217,53,24.04,14.9,DE,FR,app,travel,0,1,1,1,2024-03-13T13:50:51Z,2162.88,0
7336,148,217,53,24.04,19.69,DE,DE,web,grocery,0,0,1,1,2024-03-21T08:25:57Z,84.58,0
7337,148,217,53,24.04,24.98,DE,DE,web,gaming,0,1,1,1,2024-03-28T01:32:46Z,103.84,0
7338,148,217,53,24.04,43.45,DE,DE,app,electronics,0,1,1,1,2024-04-03T04:12:22Z,438.74,0
7339,148,217,53,24.04,27.33,DE,DE,app,fashion,0,1,1,1,2024-04-03T10:42:13Z,413.99,0
7340,148,217,53,24.04,17.26,DE,DE,app,grocery,0,0,1,1,2024-04-17T05:26:51Z,421.44,0
7341,148,217,53,24.04,29.34,DE,DE,web,electronics,0,1,1,1,2024-04-19T14:20:59Z,116.42,0
7342,148,217,53,24.04,56.45,DE,DE,web,fashion,0,1,1,1,2024-04-30T05:03:31Z,162.69,0
7343,148,217,53,24.04,38.01,DE,DE,app,gaming,0,1,1,1,2024-05-05T01:55:09Z,284.25,0
7344,148,217,53,24.04,31.6,DE,DE,app,fashion,0,1,1,1,2024-05-09T04:48:09Z,250.26,0
7345,148,217,53,24.04,34.55,DE,DE,app,fashion,0,1,1,1,2024-05-20T19:22:26Z,303.16,0
7346,148,217,53,24.04,49.38,DE,DE,app,electronics,0,0,1,1,2024-06-04T02:11:36Z,194.22,0
7347,148,217,53,24.04,41.16,DE,DE,web,travel,0,0,1,1,2024-06-19T05:27:55Z,471.31,0
7348,148,217,53,24.04,31.91,DE,DE,web,gaming,0,1,1,1,2024-07-01T22:10:58Z,166.04,0
7349,148,217,53,24.04,41.01,DE,DE,app,fashion,0,1,1,1,2024-07-06T12:21:05Z,433.63,0
7350,148,217,53,24.04,14.0,DE,DE,app,fashion,0,0,1,1,2024-07-08T04:45:30Z,259.61,0
7351,148,217,53,24.04,11.34,DE,PL,web,grocery,1,1,1,1,2024-07-10T14:28:12Z,2162.1,0
7352,148,217,53,24.04,26.0,DE,DE,app,grocery,0,1,0,0,2024-07-13T13:19:22Z,264.11,0
7353,148,217,53,24.04,24.88,DE,DE,web,grocery,0,1,1,1,2024-07-19T12:41:52Z,369.79,0
7354,148,217,53,24.04,18.31,DE,DE,app,electronics,0,0,0,0,2024-07-24T04:59:34Z,227.63,0
7355,148,217,53,24.04,36.32,DE,DE,app,gaming,0,0,0,1,2024-07-27T03:40:42Z,165.81,0
7356,148,217,53,24.04,9.47,DE,DE,app,gaming,0,1,1,1,2024-07-31T19:20:08Z,54.73,0
7357,148,217,53,24.04,18.4,DE,DE,app,grocery,0,1,1,1,2024-08-01T07:02:22Z,411.62,0
7358,148,217,53,24.04,18.86,DE,DE,app,grocery,0,1,0,1,2024-08-03T09:08:38Z,121.77,0
7359,148,217,53,24.04,10.61,DE,DE,web,gaming,0,1,1,1,2024-08-10T20:29:55Z,225.75,0
7360,148,217,53,24.04,50.75,DE,DE,app,grocery,0,1,1,0,2024-08-13T11:42:47Z,470.08,0
7361,148,217,53,24.04,12.18,DE,DE,web,travel,0,1,1,1,2024-08-31T10:29:11Z,324.88,0
7362,148,217,53,24.04,17.91,DE,DE,web,grocery,0,1,1,0,2024-09-02T14:31:35Z,236.35,0
7363,148,217,53,24.04,37.85,DE,DE,app,electronics,0,1,1,1,2024-09-12T02:29:46Z,45.12,0
7364,148,217,53,24.04,33.2,DE,DE,app,travel,0,1,1,0,2024-09-19T19:44:33Z,35.4,0
7365,148,217,53,24.04,13.81,DE,IT,web,electronics,0,1,1,1,2024-09-22T06:10:17Z,1748.03,0
7366,148,217,53,24.04,1909.28,DE,PL,web,electronics,0,0,0,0,2024-10-05T00:33:05Z,3385.92,1
7367,148,217,53,24.04,33.81,DE,DE,app,fashion,0,1,1,1,2024-10-13T17:08:49Z,31.3,0
7368,148,217,53,24.04,27.78,DE,DE,app,fashion,0,1,1,1,2024-10-16T03:27:24Z,213.58,0
7369,148,217,53,24.04,77.17,DE,TR,app,travel,0,1,1,1,2024-10-19T21:58:57Z,662.91,0
7370,148,217,53,24.04,29.42,DE,DE,web,gaming,0,0,0,0,2024-10-22T14:22:24Z,7.12,0
7371,148,217,53,24.04,22.4,DE,NL,web,travel,0,1,1,1,2024-10-27T21:03:57Z,3321.47,1
7372,148,217,53,24.04,15.66,DE,DE,web,fashion,0,1,0,0,2024-10-29T17:11:28Z,112.56,0
7373,148,217,53,24.04,16.57,DE,DE,web,grocery,0,1,1,1,2024-10-31T03:46:24Z,467.1,0
7374,149,1666,40,151.71,100.39,RO,RO,web,gaming,1,1,1,1,2024-01-02T12:52:59Z,119.04,0
7375,149,1666,40,151.71,301.11,RO,RO,app,grocery,0,1,1,1,2024-01-13T02:26:09Z,425.62,0
7376,149,1666,40,151.71,153.07,RO,RO,app,travel,0,1,1,1,2024-01-24T13:25:46Z,86.76,0
7377,149,1666,40,151.71,201.25,RO,RO,web,electronics,0,1,1,1,2024-01-27T12:16:37Z,300.09,0
7378,149,1666,40,151.71,323.46,RO,RO,web,travel,0,1,1,1,2024-02-01T04:04:41Z,76.54,0
7379,149,1666,40,151.71,46.65,RO,RO,web,travel,0,1,1,1,2024-03-03T00:16:57Z,34.3,0
7380,149,1666,40,151.71,287.54,RO,RO,app,gaming,0,1,1,1,2024-03-07T04:03:09Z,221.76,0
7381,149,1666,40,151.71,155.97,RO,RO,web,electronics,1,1,1,0,2024-03-09T22:34:13Z,344.92,0
7382,149,1666,40,151.71,188.57,RO,RO,app,grocery,0,1,1,0,2024-03-21T00:25:23Z,217.01,0
7383,149,1666,40,151.71,100.26,RO,RO,app,fashion,0,0,0,1,2024-04-04T15:09:47Z,462.01,0
7384,149,1666,40,151.71,104.0,RO,RO,app,electronics,1,1,1,1,2024-04-21T22:34:53Z,148.74,0
7385,149,1666,40,151.71,193.71,RO,RO,app,fashion,0,1,1,1,2024-04-25T22:38:37Z,492.24,0
7386,149,1666,40,151.71,499.82,RO,RO,web,grocery,0,1,1,1,2024-05-02T16:50:04Z,374.3,0
7387,149,1666,40,151.71,250.53,RO,RO,web,grocery,0,0,0,0,2024-05-06T16:05:23Z,376.35,1
7388,149,1666,40,151.71,285.63,RO,RO,web,grocery,0,1,1,1,2024-05-06T23:32:19Z,321.67,0
7389,149,1666,40,151.71,137.82,RO,RO,web,fashion,0,1,1,1,2024-05-09T11:31:24Z,15.16,0
7390,149,1666,40,151.71,112.37,RO,RO,app,fashion,0,1,1,1,2024-05-12T22:06:43Z,188.28,0
7391,149,1666,40,151.71,102.67,RO,IT,app,electronics,0,1,1,0,2024-05-13T01:18:02Z,934.21,0
7392,149,1666,40,151.71,118.84,RO,RO,app,gaming,0,1,1,0,2024-05-13T14:05:26Z,379.51,0
7393,149,1666,40,151.71,54.36,RO,RO,app,gaming,0,1,1,1,2024-05-15T07:02:49Z,454.02,0
7394,149,1666,40,151.71,105.58,RO,RO,web,travel,0,1,0,0,2024-05-17T15:49:33Z,422.8,0
7395,149,1666,40,151.71,114.64,RO,RO,app,fashion,1,1,1,1,2024-05-22T15:06:01Z,51.98,0
7396,149,1666,40,151.71,138.97,RO,RO,web,fashion,0,1,1,1,2024-06-11T17:10:43Z,208.64,0
7397,149,1666,40,151.71,162.04,RO,RO,app,electronics,0,1,1,0,2024-06-19T17:33:46Z,477.44,0
7398,149,1666,40,151.71,181.85,RO,RO,app,electronics,0,1,1,1,2024-06-21T10:32:09Z,430.96,0
7399,149,1666,40,151.71,150.58,RO,DE,web,fashion,0,1,1,1,2024-06-29T02:31:45Z,2251.46,0
7400,149,1666,40,151.71,113.43,RO,RO,app,gaming,0,1,1,0,2024-07-05T05:35:38Z,72.45,0
7401,149,1666,40,151.71,56.84,RO,RO,web,fashion,0,1,1,1,2024-07-08T17:49:43Z,309.25,0
7402,149,1666,40,151.71,113.78,RO,RO,app,electronics,0,0,0,1,2024-08-09T02:48:21Z,431.62,0
7403,149,1666,40,151.71,93.29,RO,RO,web,travel,0,1,1,1,2024-08-14T12:15:28Z,1.19,0
7404,149,1666,40,151.71,191.52,RO,RO,web,fashion,0,1,1,1,2024-08-31T05:45:58Z,391.45,0
7405,149,1666,40,151.71,239.03,RO,RO,app,electronics,0,1,1,1,2024-09-03T06:31:42Z,479.61,0
7406,149,1666,40,151.71,242.55,RO,RO,web,grocery,0,1,1,1,2024-09-07T21:01:59Z,335.18,0
7407,149,1666,40,151.71,221.5,RO,RO,web,travel,0,1,1,1,2024-09-28T04:48:04Z,153.88,1
7408,149,1666,40,151.71,141.91,RO,RO,web,travel,0,1,1,1,2024-10-03T17:42:41Z,46.31,0
7409,149,1666,40,151.71,116.86,RO,RO,web,travel,0,1,1,1,2024-10-13T18:56:39Z,248.42,0
7410,149,1666,40,151.71,104.42,RO,RO,web,fashion,0,0,0,0,2024-10-17T03:23:00Z,287.84,0
7411,149,1666,40,151.71,71.39,RO,RO,app,grocery,1,1,1,1,2024-10-19T13:38:51Z,245.75,0
7412,149,1666,40,151.71,249.1,RO,RO,web,fashion,0,0,1,0,2024-10-20T08:28:22Z,367.26,0
7413,149,1666,40,151.71,139.02,RO,RO,app,fashion,0,0,0,0,2024-10-25T18:15:23Z,229.44,0
7414,150,1657,52,121.14,64.96,RO,RO,web,travel,0,0,1,1,2024-01-20T20:42:48Z,427.54,0
7415,150,1657,52,121.14,80.14,RO,RO,web,fashion,0,1,1,1,2024-01-23T01:45:10Z,251.67,0
7416,150,1657,52,121.14,78.53,RO,RO,web,fashion,1,0,1,1,2024-01-23T09:44:51Z,136.8,0
7417,150,1657,52,121.14,123.78,RO,RO,app,gaming,0,1,1,1,2024-01-25T17:17:41Z,80.95,0
7418,150,1657,52,121.14,206.59,RO,RO,web,electronics,1,1,1,1,2024-01-31T00:53:58Z,281.54,0
7419,150,1657,52,121.14,101.8,RO,RO,app,fashion,0,1,1,1,2024-02-09T07:46:20Z,385.56,0
7420,150,1657,52,121.14,39.28,RO,RO,web,gaming,0,1,1,1,2024-02-10T08:17:54Z,47.79,0
7421,150,1657,52,121.14,110.21,RO,RO,web,electronics,0,1,1,1,2024-02-24T20:29:21Z,192.52,0
7422,150,1657,52,121.14,112.04,RO,RO,web,fashion,0,1,1,0,2024-03-01T10:48:40Z,335.44,0
7423,150,1657,52,121.14,108.26,RO,DE,web,grocery,0,1,1,1,2024-03-02T03:29:02Z,1142.25,0
7424,150,1657,52,121.14,88.52,RO,RO,app,travel,0,1,1,1,2024-03-15T17:21:14Z,63.74,0
7425,150,1657,52,121.14,135.06,RO,RO,app,electronics,1,1,1,1,2024-03-16T04:37:19Z,246.31,0
7426,150,1657,52,121.14,125.22,RO,RO,app,fashion,1,1,1,1,2024-03-21T16:01:37Z,375.62,0
7427,150,1657,52,121.14,119.65,RO,RO,app,fashion,1,1,1,1,2024-03-29T05:29:27Z,220.65,0
7428,150,1657,52,121.14,148.9,RO,DE,app,travel,0,1,1,1,2024-03-31T02:46:54Z,2419.45,0
7429,150,1657,52,121.14,97.72,RO,RO,app,grocery,0,1,1,1,2024-04-10T13:45:46Z,45.66,0
7430,150,1657,52,121.14,94.98,RO,RO,web,grocery,0,1,0,0,2024-04-16T01:57:21Z,189.46,0
7431,150,1657,52,121.14,241.54,RO,RO,app,grocery,0,1,1,1,2024-04-26T00:29:50Z,199.07,0
7432,150,1657,52,121.14,160.24,RO,RO,web,travel,0,1,1,1,2024-05-12T07:06:14Z,176.3,0
7433,150,1657,52,121.14,183.18,RO,RO,app,gaming,1,0,1,1,2024-05-14T03:51:32Z,424.48,0
7434,150,1657,52,121.14,223.64,RO,RO,app,grocery,0,1,1,0,2024-05-14T08:37:03Z,153.52,0
7435,150,1657,52,121.14,157.58,RO,RO,web,travel,1,1,1,1,2024-05-21T07:43:19Z,287.47,0
7436,150,1657,52,121.14,192.71,RO,RO,app,electronics,0,1,1,1,2024-05-25T22:52:01Z,303.58,0
7437,150,1657,52,121.14,55.0,RO,RO,app,gaming,0,1,1,0,2024-06-01T03:45:50Z,136.63,0
7438,150,1657,52,121.14,134.16,RO,RO,web,grocery,0,1,1,0,2024-06-03T00:57:56Z,300.36,0
7439,150,1657,52,121.14,110.57,RO,RO,app,electronics,0,1,1,1,2024-06-07T02:17:01Z,256.36,0
7440,150,1657,52,121.14,280.29,RO,RO,web,travel,0,1,1,1,2024-06-14T00:27:41Z,231.43,0
7441,150,1657,52,121.14,192.64,RO,RO,app,travel,0,0,1,1,2024-06-24T03:56:38Z,335.39,0
7442,150,1657,52,121.14,88.39,RO,RO,web,travel,0,1,1,1,2024-07-01T19:48:46Z,61.07,0
7443,150,1657,52,121.14,145.97,RO,GB,app,travel,1,1,1,1,2024-07-03T07:29:33Z,1829.39,0
7444,150,1657,52,121.14,131.74,RO,RO,web,grocery,1,1,1,1,2024-07-05T21:31:49Z,14.93,0
7445,150,1657,52,121.14,152.04,RO,FR,web,electronics,0,1,1,1,2024-07-23T00:35:43Z,1301.52,0
7446,150,1657,52,121.14,72.79,RO,RO,app,fashion,0,1,1,1,2024-07-23T04:10:24Z,407.33,0
7447,150,1657,52,121.14,145.04,RO,RO,app,travel,0,1,1,1,2024-07-31T14:17:55Z,337.92,0
7448,150,1657,52,121.14,108.08,RO,RO,app,fashion,0,0,0,1,2024-08-04T07:30:33Z,103.03,0
7449,150,1657,52,121.14,139.52,RO,RO,web,grocery,0,1,1,1,2024-08-05T00:05:05Z,225.01,0
7450,150,1657,52,121.14,84.33,RO,RO,web,electronics,0,1,0,0,2024-08-05T02:41:03Z,156.86,0
7451,150,1657,52,121.14,90.42,RO,RO,app,fashion,0,1,1,1,2024-08-05T08:19:42Z,127.88,0
7452,150,1657,52,121.14,217.87,RO,RO,web,fashion,0,1,1,1,2024-08-07T03:09:47Z,340.77,0
7453,150,1657,52,121.14,71.61,RO,RO,app,gaming,0,0,1,1,2024-08-14T16:53:16Z,482.85,0
7454,150,1657,52,121.14,74.3,RO,RO,web,gaming,0,1,1,1,2024-08-23T15:48:40Z,172.33,0
7455,150,1657,52,121.14,118.06,RO,RO,app,grocery,0,1,1,1,2024-08-29T13:51:34Z,420.94,0
7456,150,1657,52,121.14,82.36,RO,RO,web,electronics,0,1,1,1,2024-08-31T17:03:55Z,26.8,0
7457,150,1657,52,121.14,77.83,RO,RO,app,gaming,1,1,1,1,2024-09-11T22:06:52Z,470.61,0
7458,150,1657,52,121.14,127.68,RO,RO,web,electronics,0,1,1,1,2024-09-13T16:15:32Z,121.76,0
7459,150,1657,52,121.14,57.08,RO,RO,web,gaming,1,0,0,0,2024-09-13T21:32:58Z,281.01,0
7460,150,1657,52,121.14,73.19,RO,RO,web,gaming,0,1,0,0,2024-09-23T13:53:23Z,232.11,0
7461,150,1657,52,121.14,338.33,RO,RO,app,fashion,0,1,1,1,2024-09-26T01:02:50Z,162.29,0
7462,150,1657,52,121.14,152.43,RO,RO,web,grocery,0,1,1,1,2024-10-04T15:20:58Z,287.26,0
7463,150,1657,52,121.14,83.4,RO,RO,app,gaming,0,0,0,0,2024-10-10T21:42:40Z,190.54,0
7464,150,1657,52,121.14,149.32,RO,RO,web,electronics,0,1,1,1,2024-10-11T06:46:32Z,154.72,0
7465,150,1657,52,121.14,160.88,RO,RO,web,grocery,0,1,1,1,2024-10-31T03:23:40Z,134.08,0
7466,151,810,52,115.64,190.13,FR,FR,web,fashion,0,1,1,1,2024-01-14T21:42:53Z,427.68,0
7467,151,810,52,115.64,108.52,FR,FR,app,electronics,0,1,1,1,2024-01-19T09:46:44Z,420.06,0
7468,151,810,52,115.64,188.43,FR,FR,app,grocery,0,1,1,1,2024-01-26T05:41:22Z,312.83,0
7469,151,810,52,115.64,41.73,FR,FR,web,fashion,0,1,1,1,2024-01-27T13:30:22Z,80.94,0
7470,151,810,52,115.64,68.19,FR,FR,web,grocery,0,1,0,0,2024-01-28T16:52:27Z,200.67,0
7471,151,810,52,115.64,125.52,FR,FR,web,electronics,0,1,1,1,2024-01-31T11:14:38Z,325.92,0
7472,151,810,52,115.64,136.36,FR,FR,app,fashion,0,0,0,0,2024-02-08T02:55:29Z,166.08,0
7473,151,810,52,115.64,73.3,FR,FR,web,electronics,0,1,1,1,2024-02-12T11:04:39Z,254.22,0
7474,151,810,52,115.64,131.66,FR,FR,app,travel,0,1,1,1,2024-02-16T01:09:13Z,238.14,0
7475,151,810,52,115.64,84.65,FR,FR,web,electronics,0,0,0,1,2024-02-20T02:08:08Z,226.71,0
7476,151,810,52,115.64,100.69,FR,FR,web,travel,0,1,1,0,2024-02-20T21:18:30Z,102.22,0
7477,151,810,52,115.64,193.04,FR,FR,web,travel,0,1,1,1,2024-02-23T07:35:55Z,121.63,0
7478,151,810,52,115.64,182.17,FR,FR,app,gaming,0,1,1,1,2024-02-25T07:32:16Z,382.46,0
7479,151,810,52,115.64,70.24,FR,FR,app,gaming,0,1,1,1,2024-03-12T07:04:17Z,234.8,0
7480,151,810,52,115.64,68.16,FR,FR,web,grocery,0,0,0,1,2024-03-12T18:35:01Z,495.11,0
7481,151,810,52,115.64,94.15,FR,FR,web,grocery,0,1,1,1,2024-03-18T00:36:33Z,223.99,0
7482,151,810,52,115.64,114.11,FR,FR,app,grocery,0,0,1,1,2024-03-20T05:43:24Z,475.64,0
7483,151,810,52,115.64,83.22,FR,FR,app,grocery,0,0,0,0,2024-03-22T10:39:19Z,133.66,0
7484,151,810,52,115.64,194.57,FR,FR,app,gaming,0,1,1,1,2024-03-22T15:34:59Z,406.09,0
7485,151,810,52,115.64,137.58,FR,FR,web,fashion,0,1,1,1,2024-04-09T19:34:46Z,345.13,0
7486,151,810,52,115.64,141.67,FR,FR,web,fashion,0,1,1,1,2024-04-10T09:44:15Z,79.11,0
7487,151,810,52,115.64,61.39,FR,FR,app,grocery,0,1,1,0,2024-04-11T02:29:04Z,485.64,0
7488,151,810,52,115.64,207.29,FR,FR,web,electronics,0,1,1,1,2024-04-16T19:28:00Z,349.76,0
7489,151,810,52,115.64,28.23,FR,FR,app,gaming,0,1,1,1,2024-04-25T11:26:58Z,255.35,0
7490,151,810,52,115.64,175.48,FR,FR,web,travel,0,1,1,1,2024-04-27T10:56:42Z,250.32,0
7491,151,810,52,115.64,184.5,FR,FR,web,fashion,0,1,1,1,2024-05-01T12:19:15Z,146.1,0
7492,151,810,52,115.64,93.16,FR,FR,app,fashion,0,1,1,0,2024-05-10T16:39:08Z,399.74,0
7493,151,810,52,115.64,218.54,FR,FR,app,electronics,0,1,1,1,2024-05-13T04:07:50Z,131.54,0
7494,151,810,52,115.64,112.05,FR,FR,web,electronics,0,1,1,1,2024-05-22T14:38:55Z,446.94,0
7495,151,810,52,115.64,119.31,FR,FR,web,electronics,0,1,1,1,2024-05-24T11:22:27Z,453.98,0
7496,151,810,52,115.64,137.04,FR,FR,web,fashion,0,1,1,0,2024-06-05T09:16:05Z,72.02,0
7497,151,810,52,115.64,568.94,FR,FR,web,travel,0,0,0,1,2024-06-06T17:22:57Z,204.13,0
7498,151,810,52,115.64,226.49,FR,FR,web,fashion,0,1,1,1,2024-06-07T20:24:25Z,285.63,0
7499,151,810,52,115.64,164.2,FR,FR,web,grocery,0,1,1,1,2024-06-16T20:15:08Z,103.85,0
7500,151,810,52,115.64,73.27,FR,FR,web,travel,0,1,1,1,2024-06-24T22:30:56Z,403.71,0
7501,151,810,52,115.64,124.25,FR,FR,web,fashion,0,1,1,1,2024-06-28T05:38:48Z,423.91,0
7502,151,810,52,115.64,77.01,FR,FR,app,gaming,0,0,1,1,2024-07-10T06:35:22Z,98.72,0
7503,151,810,52,115.64,174.43,FR,FR,web,grocery,0,1,1,1,2024-07-14T19:07:50Z,401.65,0
7504,151,810,52,115.64,124.06,FR,FR,app,fashion,0,1,1,1,2024-07-15T04:51:22Z,493.22,0
7505,151,810,52,115.64,65.91,FR,FR,app,travel,0,0,1,1,2024-07-17T11:21:14Z,281.92,0
7506,151,810,52,115.64,120.43,FR,FR,web,electronics,0,0,1,1,2024-07-19T20:03:58Z,294.57,0
7507,151,810,52,115.64,75.62,FR,FR,app,fashion,1,1,1,1,2024-08-20T19:38:47Z,323.6,0
7508,151,810,52,115.64,124.72,FR,US,web,gaming,1,1,1,1,2024-08-28T10:19:10Z,2271.05,0
7509,151,810,52,115.64,75.26,FR,FR,app,fashion,0,1,1,1,2024-09-01T15:47:40Z,240.03,0
7510,151,810,52,115.64,117.24,FR,FR,app,gaming,0,1,1,1,2024-09-02T00:46:11Z,296.57,0
7511,151,810,52,115.64,168.3,FR,FR,web,fashion,0,0,1,1,2024-09-08T10:41:39Z,14.39,0
7512,151,810,52,115.64,112.61,FR,FR,web,gaming,0,1,1,1,2024-09-21T01:49:28Z,405.2,0
7513,151,810,52,115.64,95.11,FR,FR,app,fashion,1,1,1,1,2024-09-24T23:37:03Z,383.73,0
7514,151,810,52,115.64,128.01,FR,FR,app,fashion,0,1,1,0,2024-09-25T08:49:40Z,382.77,0
7515,151,810,52,115.64,163.87,FR,FR,app,grocery,0,1,1,1,2024-09-29T18:43:35Z,35.42,0
7516,151,810,52,115.64,66.48,FR,FR,web,travel,0,1,1,0,2024-10-19T05:39:21Z,101.76,0
7517,151,810,52,115.64,131.74,FR,FR,app,gaming,0,1,1,1,2024-10-29T06:16:51Z,434.47,0
